gx,gy,gz,lin_acc_mag,gyro_mag,gyro_diff,lin_acc_diff,gyro_avg,gyro_var,lin_acc_avg,lin_acc_var,lin_ax_avg,lin_ay_avg,lin_az_avg,label
-18.3514,17.9029,-2.2831,0.0002,25.7391,0.1462,0.0,25.3748,0.1478,0.0002,0.0,-0.0001,-0.0,0.0001,STILL1
-18.1655,17.913,-3.064,0.0002,25.6953,0.0438,0.0,25.5448,0.0834,0.0002,0.0,-0.0001,-0.0,0.0001,STILL1
-18.7636,17.7835,-3.0106,0.0002,26.0267,0.3314,0.0,25.7204,0.0676,0.0002,0.0,-0.0001,-0.0001,0.0001,STILL1
-19.1515,17.8487,-2.8522,0.0001,26.3342,0.3075,0.0001,25.9361,0.0532,0.0002,0.0,-0.0001,-0.0,0.0001,STILL1
-19.7587,18.0946,-2.638,0.0001,26.9217,0.5875,0.0,26.1434,0.204,0.0002,0.0,-0.0,-0.0,0.0001,STILL1
-19.4663,18.2944,-2.2385,0.0001,26.8074,0.1144,0.0,26.3571,0.2138,0.0001,0.0,-0.0,-0.0001,0.0001,STILL1
-18.77,18.5637,-2.6065,0.0002,26.5276,0.2798,0.0001,26.5235,0.1044,0.0001,0.0,-0.0001,-0.0001,0.0,STILL1
-18.9097,18.429,-2.532,0.0002,26.5258,0.0018,0.0,26.6233,0.045,0.0002,0.0,-0.0001,-0.0001,-0.0,STILL1
-19.1934,18.5245,-2.5881,0.0001,26.8,0.2742,0.0001,26.7165,0.0259,0.0002,0.0,-0.0001,-0.0,-0.0,STILL1
-19.1891,17.9571,-2.8705,0.0001,26.4371,0.363,0.0,26.6196,0.0237,0.0002,0.0,-0.0001,-0.0,-0.0,STILL1
-19.0638,18.1938,-3.2433,0.0003,26.5511,0.114,0.0002,26.5683,0.0149,0.0002,0.0,-0.0,-0.0001,0.0,STILL1
-18.7604,18.4644,-2.8915,0.0002,26.4811,0.07,0.0,26.559,0.016,0.0002,0.0,0.0,-0.0001,0.0,STILL1
-19.1052,18.6247,-2.5195,0.0003,26.7999,0.3188,0.0001,26.6138,0.0244,0.0002,0.0,0.0,-0.0001,0.0,STILL1
-18.5967,18.5091,-2.3437,0.0001,26.3423,0.4576,0.0002,26.5223,0.0239,0.0002,0.0,0.0001,-0.0002,0.0,STILL1
-18.3648,18.4948,-2.6968,0.0003,26.203,0.1393,0.0001,26.4755,0.0406,0.0003,0.0,0.0001,-0.0002,-0.0,STILL1
-18.27,18.5083,-2.3668,0.0003,26.1142,0.0888,0.0001,26.3881,0.0579,0.0003,0.0,0.0001,-0.0002,-0.0001,STILL1
-19.316,19.0129,-2.0685,0.0002,27.1823,1.0681,0.0001,26.5283,0.1627,0.0003,0.0,0.0001,-0.0002,-0.0001,STILL1
-18.9434,18.576,-1.8829,0.0002,26.5982,0.5841,0.0,26.488,0.1473,0.0002,0.0,0.0001,-0.0001,-0.0001,STILL1
-19.1454,18.4826,-2.1688,0.0002,26.6994,0.1012,0.0,26.5594,0.1469,0.0002,0.0,0.0001,-0.0002,-0.0001,STILL1
-19.1194,18.2986,-2.4194,0.0003,26.5753,0.1241,0.0001,26.6339,0.116,0.0002,0.0,0.0,-0.0002,-0.0001,STILL1
-19.0299,18.2733,-2.7324,0.0001,26.5239,0.0514,0.0002,26.7158,0.0577,0.0002,0.0,-0.0,-0.0002,-0.0,STILL1
-18.8114,18.6561,-2.9141,0.0002,26.6536,0.1297,0.0001,26.6101,0.0037,0.0002,0.0,-0.0,-0.0001,-0.0,STILL1
-18.6148,18.3468,-3.0969,0.0003,26.3193,0.3343,0.0001,26.5543,0.0175,0.0002,0.0,-0.0001,-0.0,0.0,STILL1
-19.0293,18.4618,-3.015,0.0004,26.6841,0.3649,0.0,26.5512,0.0167,0.0003,0.0,-0.0001,0.0001,0.0,STILL1
-18.9891,18.4601,-2.7839,0.0004,26.6291,0.055,0.0,26.562,0.0176,0.0003,0.0,-0.0001,0.0002,0.0001,STILL1
-18.7725,18.4805,-2.4583,0.0002,26.4572,0.1719,0.0001,26.5486,0.0194,0.0003,0.0,-0.0,0.0002,0.0,STILL1
-18.718,18.5344,-2.1729,0.0004,26.4312,0.0259,0.0001,26.5042,0.0179,0.0003,0.0,0.0001,0.0002,0.0001,STILL1
-18.8588,18.5151,-2.5165,0.0004,26.5479,0.1167,0.0,26.5499,0.0094,0.0003,0.0,0.0001,0.0002,0.0001,STILL1
-18.8277,18.2495,-2.1475,0.0002,26.3085,0.2394,0.0002,26.4748,0.0118,0.0003,0.0,0.0002,0.0002,0.0001,STILL1
-18.5371,18.0496,-1.9837,0.0002,25.949,0.3595,0.0,26.3388,0.0438,0.0003,0.0,0.0002,0.0002,0.0001,STILL1
